,Round,Demograph,Demograph_Value,Indicator,Indicator_Value,Weighted_Count
11,R3,HH_04,HH_04_No,FG_VitA_Cat_1-6 days,0.05476367622698713,275.7
12,R3,HH_04,HH_04_Yes,FG_VitA_Cat_1-6 days,0.08346212037780226,143.3
13,R3,HH_Disabled,HH_Disabled_No,FG_VitA_Cat_1-6 days,0.06324751456787571,320.6
14,R3,HH_Disabled,HH_Disabled_Yes,FG_VitA_Cat_1-6 days,0.06892003062074396,98.4
15,R3,dep_ratio_cat,dep_ratio_cat_High,FG_VitA_Cat_1-6 days,0.077331053472723,128.3
16,R3,dep_ratio_cat,dep_ratio_cat_Low,FG_VitA_Cat_1-6 days,0.07725943155413587,142.3
17,R3,dep_ratio_cat,dep_ratio_cat_Moderate,FG_VitA_Cat_1-6 days,0.04139949443639276,148.4
18,R3,HHHEdu,HHHEdu_None,FG_VitA_Cat_1-6 days,0.0,9.3
19,R3,HHHEdu,HHHEdu_Primary,FG_VitA_Cat_1-6 days,0.16754967768088072,52.3
20,R3,HHHEdu,HHHEdu_Secondary,FG_VitA_Cat_1-6 days,0.06459629026899391,238.2
21,R3,HHHEdu,HHHEdu_Tertiary,FG_VitA_Cat_1-6 days,0.0256994140742602,113.2
22,R3,HHHEdu,HHHEdu_Vocational,FG_VitA_Cat_1-6 days,0.0,6.0
23,R3,HDwellCond,HDwellCond_Do not own but live for free,FG_VitA_Cat_1-6 days,0.030974793804378065,32.8
24,R3,HDwellCond,HDwellCond_Other,FG_VitA_Cat_1-6 days,0.0,2.9
25,R3,HDwellCond,HDwellCond_Own,FG_VitA_Cat_1-6 days,0.07453455551958775,322.3
26,R3,HDwellCond,HDwellCond_Rent,FG_VitA_Cat_1-6 days,0.03312057546339002,61.0
27,R3,CARI_inc_cat,CARI_inc_cat_0,FG_VitA_Cat_1-6 days,0.0,1.1
28,R3,CARI_inc_cat,CARI_inc_cat_Informal,FG_VitA_Cat_1-6 days,0.042519549020464134,25.0
29,R3,CARI_inc_cat,CARI_inc_cat_None,FG_VitA_Cat_1-6 days,0.0,3.1
30,R3,CARI_inc_cat,CARI_inc_cat_Regular,FG_VitA_Cat_1-6 days,0.06668766872440116,389.9
31,R3,HH_Inc_Reduced,HH_Inc_Reduced_No,FG_VitA_Cat_1-6 days,0.07580596734649153,238.4
32,R3,HH_Inc_Reduced,HH_Inc_Reduced_Yes,FG_VitA_Cat_1-6 days,0.049767989511512796,180.6
33,R3,HHFarm,HHFarm_No,FG_VitA_Cat_1-6 days,0.06617153716424502,331.6
34,R3,HHFarm,HHFarm_Yes,FG_VitA_Cat_1-6 days,0.05854599454691262,87.4
35,R3,HHIll,HHIll_No,FG_VitA_Cat_1-6 days,0.06828215368877456,264.3
36,R3,HHIll,HHIll_Yes,FG_VitA_Cat_1-6 days,0.058257326721211956,154.7
37,R3,Food_SRf1,Food_SRf1_Gift from family_friends,FG_VitA_Cat_1-6 days,1.0,1.0
38,R3,Food_SRf1,Food_SRf1_Market_grocery,FG_VitA_Cat_1-6 days,0.06413195280863773,203.5
39,R3,Food_SRf1,Food_SRf1_Other,FG_VitA_Cat_1-6 days,0.027757938365147117,35.8
40,R3,Food_SRf1,Food_SRf1_Own production,FG_VitA_Cat_1-6 days,0.0671409789822322,178.7
41,R3,HHRemitt_YN,HHRemitt_YN_No,FG_VitA_Cat_1-6 days,0.08137280874803741,25.2
42,R3,HHRemitt_YN,HHRemitt_YN_None before COVID,FG_VitA_Cat_1-6 days,0.06521646233362219,322.2
43,R3,HHRemitt_YN,HHRemitt_YN_Yes,FG_VitA_Cat_1-6 days,0.055796528829929,71.6
44,R3,HHBorrow,HHBorrow_No,FG_VitA_Cat_1-6 days,0.06274524499962005,398.5
45,R3,HHBorrow,HHBorrow_Yes,FG_VitA_Cat_1-6 days,0.10027690966486287,20.5
46,R3,Total,Total_Total,FG_VitA_Cat_7 days,0.9354196953867454,419.0
47,R3,Division,Division_Central/Eastern,FG_VitA_Cat_7 days,0.9200488908548413,193.8
48,R3,Division,Division_Northern,FG_VitA_Cat_7 days,0.9065336500392394,67.2
49,R3,Division,Division_Western,FG_VitA_Cat_7 days,0.9665584878734612,158.0
50,R3,PrefLang,PrefLang_English,FG_VitA_Cat_7 days,0.9484133815230169,251.5
51,R3,PrefLang,PrefLang_Fijian,FG_VitA_Cat_7 days,0.916891890873809,143.9
52,R3,PrefLang,PrefLang_Hindi,FG_VitA_Cat_7 days,0.9098460105452438,23.5
53,R3,Rural,Rural_Rural,FG_VitA_Cat_7 days,0.9206760810961574,280.3
54,R3,Rural,Rural_Urban,FG_VitA_Cat_7 days,0.9652088993341049,138.7
55,R3,HHHSex,HHHSex_Female,FG_VitA_Cat_7 days,0.9727641087771689,71.7
56,R3,HHHSex,HHHSex_Male,FG_VitA_Cat_7 days,0.9277155928465888,347.3
57,R3,HH_04,HH_04_No,FG_VitA_Cat_7 days,0.9452363237730129,275.7
58,R3,HH_04,HH_04_Yes,FG_VitA_Cat_7 days,0.9165378796221978,143.3
59,R3,HH_Disabled,HH_Disabled_No,FG_VitA_Cat_7 days,0.9367524854321242,320.6
60,R3,HH_Disabled,HH_Disabled_Yes,FG_VitA_Cat_7 days,0.9310799693792559,98.4
61,R3,dep_ratio_cat,dep_ratio_cat_High,FG_VitA_Cat_7 days,0.9226689465272769,128.3
62,R3,dep_ratio_cat,dep_ratio_cat_Low,FG_VitA_Cat_7 days,0.9227405684458643,142.3
63,R3,dep_ratio_cat,dep_ratio_cat_Moderate,FG_VitA_Cat_7 days,0.9586005055636073,148.4
64,R3,HHHEdu,HHHEdu_None,FG_VitA_Cat_7 days,1.0,9.3
65,R3,HHHEdu,HHHEdu_Primary,FG_VitA_Cat_7 days,0.8324503223191192,52.3
66,R3,HHHEdu,HHHEdu_Secondary,FG_VitA_Cat_7 days,0.9354037097310062,238.2
67,R3,HHHEdu,HHHEdu_Tertiary,FG_VitA_Cat_7 days,0.9743005859257399,113.2
68,R3,HHHEdu,HHHEdu_Vocational,FG_VitA_Cat_7 days,1.0,6.0
69,R3,HDwellCond,HDwellCond_Do not own but live for free,FG_VitA_Cat_7 days,0.9690252061956219,32.8
70,R3,HDwellCond,HDwellCond_Other,FG_VitA_Cat_7 days,1.0,2.9
71,R3,HDwellCond,HDwellCond_Own,FG_VitA_Cat_7 days,0.9254654444804121,322.3
72,R3,HDwellCond,HDwellCond_Rent,FG_VitA_Cat_7 days,0.9668794245366098,61.0
73,R3,CARI_inc_cat,CARI_inc_cat_0,FG_VitA_Cat_7 days,1.0,1.1
74,R3,CARI_inc_cat,CARI_inc_cat_Informal,FG_VitA_Cat_7 days,0.9574804509795358,25.0
75,R3,CARI_inc_cat,CARI_inc_cat_None,FG_VitA_Cat_7 days,1.0,3.1
76,R3,CARI_inc_cat,CARI_inc_cat_Regular,FG_VitA_Cat_7 days,0.9333123312755988,389.9
77,R3,HH_Inc_Reduced,HH_Inc_Reduced_No,FG_VitA_Cat_7 days,0.9241940326535084,238.4
78,R3,HH_Inc_Reduced,HH_Inc_Reduced_Yes,FG_VitA_Cat_7 days,0.9502320104884873,180.6
79,R3,HHFarm,HHFarm_No,FG_VitA_Cat_7 days,0.933828462835755,331.6
80,R3,HHFarm,HHFarm_Yes,FG_VitA_Cat_7 days,0.9414540054530874,87.4
81,R3,HHIll,HHIll_No,FG_VitA_Cat_7 days,0.9317178463112253,264.3
82,R3,HHIll,HHIll_Yes,FG_VitA_Cat_7 days,0.9417426732787881,154.7
83,R3,Food_SRf1,Food_SRf1_Gift from family_friends,FG_VitA_Cat_7 days,0.0,1.0
84,R3,Food_SRf1,Food_SRf1_Market_grocery,FG_VitA_Cat_7 days,0.9358680471913622,203.5
85,R3,Food_SRf1,Food_SRf1_Other,FG_VitA_Cat_7 days,0.9722420616348528,35.8
86,R3,Food_SRf1,Food_SRf1_Own production,FG_VitA_Cat_7 days,0.9328590210177677,178.7
87,R3,HHRemitt_YN,HHRemitt_YN_No,FG_VitA_Cat_7 days,0.9186271912519626,25.2
88,R3,HHRemitt_YN,HHRemitt_YN_None before COVID,FG_VitA_Cat_7 days,0.9347835376663779,322.2
89,R3,HHRemitt_YN,HHRemitt_YN_Yes,FG_VitA_Cat_7 days,0.9442034711700709,71.6
90,R3,HHBorrow,HHBorrow_No,FG_VitA_Cat_7 days,0.9372547550003798,398.5
91,R3,HHBorrow,HHBorrow_Yes,FG_VitA_Cat_7 days,0.899723090335137,20.5
0,R3,Total,Total_Total,FG_Protein_Cat_0 days,0.004428910391167219,419.0
1,R3,Division,Division_Central/Eastern,FG_Protein_Cat_0 days,0.004207252048615718,193.8
2,R3,Division,Division_Northern,FG_Protein_Cat_0 days,0.0,67.2
3,R3,Division,Division_Western,FG_Protein_Cat_0 days,0.006584790350055001,158.0
4,R3,PrefLang,PrefLang_English,FG_Protein_Cat_0 days,0.0,251.5
5,R3,PrefLang,PrefLang_Fijian,FG_Protein_Cat_0 days,0.012893766647486711,143.9
6,R3,PrefLang,PrefLang_Hindi,FG_Protein_Cat_0 days,0.0,23.5
7,R3,Rural,Rural_Rural,FG_Protein_Cat_0 days,0.0066209174904618175,280.3
8,R3,Rural,Rural_Urban,FG_Protein_Cat_0 days,0.0,138.7
9,R3,HHHSex,HHHSex_Female,FG_Protein_Cat_0 days,0.0,71.7
10,R3,HHHSex,HHHSex_Male,FG_Protein_Cat_0 days,0.005342588681892963,347.3
11,R3,HH_04,HH_04_No,FG_Protein_Cat_0 days,0.003774122682327785,275.7
12,R3,HH_04,HH_04_Yes,FG_Protein_Cat_0 days,0.005688363270171165,143.3
13,R3,HH_Disabled,HH_Disabled_No,FG_Protein_Cat_0 days,0.0,320.6
14,R3,HH_Disabled,HH_Disabled_Yes,FG_Protein_Cat_0 days,0.018849979693139708,98.4
15,R3,dep_ratio_cat,dep_ratio_cat_High,FG_Protein_Cat_0 days,0.006356064945418699,128.3
16,R3,dep_ratio_cat,dep_ratio_cat_Low,FG_Protein_Cat_0 days,0.007310085523835231,142.3
17,R3,dep_ratio_cat,dep_ratio_cat_Moderate,FG_Protein_Cat_0 days,0.0,148.4
18,R3,HHHEdu,HHHEdu_None,FG_Protein_Cat_0 days,0.0,9.3
19,R3,HHHEdu,HHHEdu_Primary,FG_Protein_Cat_0 days,0.015587868359097893,52.3
20,R3,HHHEdu,HHHEdu_Secondary,FG_Protein_Cat_0 days,0.004368108703109232,238.2
21,R3,HHHEdu,HHHEdu_Tertiary,FG_Protein_Cat_0 days,0.0,113.2
22,R3,HHHEdu,HHHEdu_Vocational,FG_Protein_Cat_0 days,0.0,6.0
23,R3,HDwellCond,HDwellCond_Do not own but live for free,FG_Protein_Cat_0 days,0.0,32.8
24,R3,HDwellCond,HDwellCond_Other,FG_Protein_Cat_0 days,0.0,2.9
25,R3,HDwellCond,HDwellCond_Own,FG_Protein_Cat_0 days,0.00575763472423409,322.3
26,R3,HDwellCond,HDwellCond_Rent,FG_Protein_Cat_0 days,0.0,61.0
27,R3,CARI_inc_cat,CARI_inc_cat_0,FG_Protein_Cat_0 days,0.0,1.1
28,R3,CARI_inc_cat,CARI_inc_cat_Informal,FG_Protein_Cat_0 days,0.0,25.0
29,R3,CARI_inc_cat,CARI_inc_cat_None,FG_Protein_Cat_0 days,0.0,3.1
30,R3,CARI_inc_cat,CARI_inc_cat_Regular,FG_Protein_Cat_0 days,0.004760055882485967,389.9
31,R3,HH_Inc_Reduced,HH_Inc_Reduced_No,FG_Protein_Cat_0 days,0.007785404901679298,238.4
32,R3,HH_Inc_Reduced,HH_Inc_Reduced_Yes,FG_Protein_Cat_0 days,0.0,180.6
33,R3,HHFarm,HHFarm_No,FG_Protein_Cat_0 days,0.005596803042085812,331.6
34,R3,HHFarm,HHFarm_Yes,FG_Protein_Cat_0 days,0.0,87.4
35,R3,HHIll,HHIll_No,FG_Protein_Cat_0 days,0.007021859175273532,264.3
36,R3,HHIll,HHIll_Yes,FG_Protein_Cat_0 days,0.0,154.7
37,R3,Food_SRf1,Food_SRf1_Gift from family_friends,FG_Protein_Cat_0 days,0.0,1.0
38,R3,Food_SRf1,Food_SRf1_Market_grocery,FG_Protein_Cat_0 days,0.004006106704528888,203.5
39,R3,Food_SRf1,Food_SRf1_Other,FG_Protein_Cat_0 days,0.0,35.8
40,R3,Food_SRf1,Food_SRf1_Own production,FG_Protein_Cat_0 days,0.0058227427073908235,178.7
41,R3,HHRemitt_YN,HHRemitt_YN_No,FG_Protein_Cat_0 days,0.0,25.2
42,R3,HHRemitt_YN,HHRemitt_YN_None before COVID,FG_Protein_Cat_0 days,0.0025306033901084076,322.2
43,R3,HHRemitt_YN,HHRemitt_YN_Yes,FG_Protein_Cat_0 days,0.014533187897328069,71.6
44,R3,HHBorrow,HHBorrow_No,FG_Protein_Cat_0 days,0.004656587913427035,398.5
45,R3,HHBorrow,HHBorrow_Yes,FG_Protein_Cat_0 days,0.0,20.5
46,R3,Total,Total_Total,FG_Protein_Cat_1-6 days,0.2736291244453339,419.0
47,R3,Division,Division_Central/Eastern,FG_Protein_Cat_1-6 days,0.2772364136684803,193.8
48,R3,Division,Division_Northern,FG_Protein_Cat_1-6 days,0.24938343274022914,67.2
49,R3,Division,Division_Western,FG_Protein_Cat_1-6 days,0.2795191348596895,158.0
50,R3,PrefLang,PrefLang_English,FG_Protein_Cat_1-6 days,0.2830096165627077,251.5
51,R3,PrefLang,PrefLang_Fijian,FG_Protein_Cat_1-6 days,0.26034551061166256,143.9
52,R3,PrefLang,PrefLang_Hindi,FG_Protein_Cat_1-6 days,0.25460352529774855,23.5
53,R3,Rural,Rural_Rural,FG_Protein_Cat_1-6 days,0.27550715173240403,280.3
54,R3,Rural,Rural_Urban,FG_Protein_Cat_1-6 days,0.2698346045419643,138.7
55,R3,HHHSex,HHHSex_Female,FG_Protein_Cat_1-6 days,0.31441619428891693,71.7
56,R3,HHHSex,HHHSex_Male,FG_Protein_Cat_1-6 days,0.2652148064829027,347.3
57,R3,HH_04,HH_04_No,FG_Protein_Cat_1-6 days,0.27790964845305377,275.7
58,R3,HH_04,HH_04_Yes,FG_Protein_Cat_1-6 days,0.26539574099541585,143.3
59,R3,HH_Disabled,HH_Disabled_No,FG_Protein_Cat_1-6 days,0.27572395952776035,320.6
60,R3,HH_Disabled,HH_Disabled_Yes,FG_Protein_Cat_1-6 days,0.2668080873884262,98.4
61,R3,dep_ratio_cat,dep_ratio_cat_High,FG_Protein_Cat_1-6 days,0.29665775523949495,128.3
62,R3,dep_ratio_cat,dep_ratio_cat_Low,FG_Protein_Cat_1-6 days,0.312382319315756,142.3
63,R3,dep_ratio_cat,dep_ratio_cat_Moderate,FG_Protein_Cat_1-6 days,0.2165582030883879,148.4
64,R3,HHHEdu,HHHEdu_None,FG_Protein_Cat_1-6 days,0.2285681463063467,9.3
65,R3,HHHEdu,HHHEdu_Primary,FG_Protein_Cat_1-6 days,0.4607892796408465,52.3
66,R3,HHHEdu,HHHEdu_Secondary,FG_Protein_Cat_1-6 days,0.26411436249920056,238.2
67,R3,HHHEdu,HHHEdu_Tertiary,FG_Protein_Cat_1-6 days,0.2088164498246005,113.2
68,R3,HHHEdu,HHHEdu_Vocational,FG_Protein_Cat_1-6 days,0.31265390701149925,6.0
69,R3,HDwellCond,HDwellCond_Do not own but live for free,FG_Protein_Cat_1-6 days,0.3140732626787881,32.8
70,R3,HDwellCond,HDwellCond_Other,FG_Protein_Cat_1-6 days,0.3515699529654843,2.9
71,R3,HDwellCond,HDwellCond_Own,FG_Protein_Cat_1-6 days,0.27890068566742116,322.3
72,R3,HDwellCond,HDwellCond_Rent,FG_Protein_Cat_1-6 days,0.22027121702476113,61.0
73,R3,CARI_inc_cat,CARI_inc_cat_0,FG_Protein_Cat_1-6 days,0.0,1.1
74,R3,CARI_inc_cat,CARI_inc_cat_Informal,FG_Protein_Cat_1-6 days,0.28342140468106297,25.0
75,R3,CARI_inc_cat,CARI_inc_cat_None,FG_Protein_Cat_1-6 days,0.32777706099345627,3.1
76,R3,CARI_inc_cat,CARI_inc_cat_Regular,FG_Protein_Cat_1-6 days,0.27330488806513886,389.9
77,R3,HH_Inc_Reduced,HH_Inc_Reduced_No,FG_Protein_Cat_1-6 days,0.28653898835070574,238.4
78,R3,HH_Inc_Reduced,HH_Inc_Reduced_Yes,FG_Protein_Cat_1-6 days,0.25659449792650996,180.6
79,R3,HHFarm,HHFarm_No,FG_Protein_Cat_1-6 days,0.2616863104732485,331.6
80,R3,HHFarm,HHFarm_Yes,FG_Protein_Cat_1-6 days,0.3189189486934302,87.4
81,R3,HHIll,HHIll_No,FG_Protein_Cat_1-6 days,0.2771806502968055,264.3
82,R3,HHIll,HHIll_Yes,FG_Protein_Cat_1-6 days,0.2675629075402811,154.7
83,R3,Food_SRf1,Food_SRf1_Gift from family_friends,FG_Protein_Cat_1-6 days,1.0,1.0
84,R3,Food_SRf1,Food_SRf1_Market_grocery,FG_Protein_Cat_1-6 days,0.2575734416800977,203.5
85,R3,Food_SRf1,Food_SRf1_Other,FG_Protein_Cat_1-6 days,0.19919041556905562,35.8
86,R3,Food_SRf1,Food_SRf1_Own production,FG_Protein_Cat_1-6 days,0.30268972959080637,178.7
87,R3,HHRemitt_YN,HHRemitt_YN_No,FG_Protein_Cat_1-6 days,0.23935106778814602,25.2
88,R3,HHRemitt_YN,HHRemitt_YN_None before COVID,FG_Protein_Cat_1-6 days,0.28562803292518807,322.2
89,R3,HHRemitt_YN,HHRemitt_YN_Yes,FG_Protein_Cat_1-6 days,0.23171858262824852,71.6
90,R3,HHBorrow,HHBorrow_No,FG_Protein_Cat_1-6 days,0.2645021630920815,398.5
91,R3,HHBorrow,HHBorrow_Yes,FG_Protein_Cat_1-6 days,0.45117187691376853,20.5
92,R3,Total,Total_Total,FG_Protein_Cat_7 days,0.7219419651634991,419.0
93,R3,Division,Division_Central/Eastern,FG_Protein_Cat_7 days,0.7185563342829042,193.8
94,R3,Division,Division_Northern,FG_Protein_Cat_7 days,0.7506165672597709,67.2
95,R3,Division,Division_Western,FG_Protein_Cat_7 days,0.7138960747902556,158.0
96,R3,PrefLang,PrefLang_English,FG_Protein_Cat_7 days,0.7169903834372925,251.5
97,R3,PrefLang,PrefLang_Fijian,FG_Protein_Cat_7 days,0.7267607227408509,143.9
98,R3,PrefLang,PrefLang_Hindi,FG_Protein_Cat_7 days,0.7453964747022516,23.5
99,R3,Rural,Rural_Rural,FG_Protein_Cat_7 days,0.7178719307771342,280.3
100,R3,Rural,Rural_Urban,FG_Protein_Cat_7 days,0.7301653954580356,138.7
101,R3,HHHSex,HHHSex_Female,FG_Protein_Cat_7 days,0.685583805711083,71.7
102,R3,HHHSex,HHHSex_Male,FG_Protein_Cat_7 days,0.7294426048352044,347.3
103,R3,HH_04,HH_04_No,FG_Protein_Cat_7 days,0.7183162288646185,275.7
104,R3,HH_04,HH_04_Yes,FG_Protein_Cat_7 days,0.7289158957344131,143.3
105,R3,HH_Disabled,HH_Disabled_No,FG_Protein_Cat_7 days,0.7242760404722397,320.6
106,R3,HH_Disabled,HH_Disabled_Yes,FG_Protein_Cat_7 days,0.714341932918434,98.4
107,R3,dep_ratio_cat,dep_ratio_cat_High,FG_Protein_Cat_7 days,0.6969861798150863,128.3
108,R3,dep_ratio_cat,dep_ratio_cat_Low,FG_Protein_Cat_7 days,0.680307595160409,142.3
109,R3,dep_ratio_cat,dep_ratio_cat_Moderate,FG_Protein_Cat_7 days,0.7834417969116123,148.4
110,R3,HHHEdu,HHHEdu_None,FG_Protein_Cat_7 days,0.7714318536936532,9.3
111,R3,HHHEdu,HHHEdu_Primary,FG_Protein_Cat_7 days,0.5236228520000556,52.3
112,R3,HHHEdu,HHHEdu_Secondary,FG_Protein_Cat_7 days,0.7315175287976903,238.2
113,R3,HHHEdu,HHHEdu_Tertiary,FG_Protein_Cat_7 days,0.7911835501753995,113.2
114,R3,HHHEdu,HHHEdu_Vocational,FG_Protein_Cat_7 days,0.6873460929885007,6.0
115,R3,HDwellCond,HDwellCond_Do not own but live for free,FG_Protein_Cat_7 days,0.685926737321212,32.8
116,R3,HDwellCond,HDwellCond_Other,FG_Protein_Cat_7 days,0.6484300470345157,2.9
117,R3,HDwellCond,HDwellCond_Own,FG_Protein_Cat_7 days,0.7153416796083447,322.3
118,R3,HDwellCond,HDwellCond_Rent,FG_Protein_Cat_7 days,0.7797287829752387,61.0
119,R3,CARI_inc_cat,CARI_inc_cat_0,FG_Protein_Cat_7 days,1.0,1.1
120,R3,CARI_inc_cat,CARI_inc_cat_Informal,FG_Protein_Cat_7 days,0.7165785953189369,25.0
121,R3,CARI_inc_cat,CARI_inc_cat_None,FG_Protein_Cat_7 days,0.6722229390065438,3.1
122,R3,CARI_inc_cat,CARI_inc_cat_Regular,FG_Protein_Cat_7 days,0.7219350560523753,389.9
123,R3,HH_Inc_Reduced,HH_Inc_Reduced_No,FG_Protein_Cat_7 days,0.705675606747615,238.4
124,R3,HH_Inc_Reduced,HH_Inc_Reduced_Yes,FG_Protein_Cat_7 days,0.7434055020734901,180.6
125,R3,HHFarm,HHFarm_No,FG_Protein_Cat_7 days,0.7327168864846658,331.6
126,R3,HHFarm,HHFarm_Yes,FG_Protein_Cat_7 days,0.68108105130657,87.4
127,R3,HHIll,HHIll_No,FG_Protein_Cat_7 days,0.7157974905279209,264.3
128,R3,HHIll,HHIll_Yes,FG_Protein_Cat_7 days,0.7324370924597191,154.7
129,R3,Food_SRf1,Food_SRf1_Gift from family_friends,FG_Protein_Cat_7 days,0.0,1.0
130,R3,Food_SRf1,Food_SRf1_Market_grocery,FG_Protein_Cat_7 days,0.7384204516153734,203.5
131,R3,Food_SRf1,Food_SRf1_Other,FG_Protein_Cat_7 days,0.8008095844309442,35.8
132,R3,Food_SRf1,Food_SRf1_Own production,FG_Protein_Cat_7 days,0.6914875277018028,178.7
133,R3,HHRemitt_YN,HHRemitt_YN_No,FG_Protein_Cat_7 days,0.760648932211854,25.2
134,R3,HHRemitt_YN,HHRemitt_YN_None before COVID,FG_Protein_Cat_7 days,0.7118413636847036,322.2
135,R3,HHRemitt_YN,HHRemitt_YN_Yes,FG_Protein_Cat_7 days,0.7537482294744234,71.6
136,R3,HHBorrow,HHBorrow_No,FG_Protein_Cat_7 days,0.7308412489944914,398.5
137,R3,HHBorrow,HHBorrow_Yes,FG_Protein_Cat_7 days,0.5488281230862313,20.5
0,R3,Total,Total_Total,FG_HIron_Cat_0 days,0.06943714422557964,419.0
1,R3,Division,Division_Central/Eastern,FG_HIron_Cat_0 days,0.06311716044866628,193.8
2,R3,Division,Division_Northern,FG_HIron_Cat_0 days,0.06268320024297624,67.2
3,R3,Division,Division_Western,FG_HIron_Cat_0 days,0.08006108914244116,158.0
4,R3,PrefLang,PrefLang_English,FG_HIron_Cat_0 days,0.06034590562178111,251.5
5,R3,PrefLang,PrefLang_Fijian,FG_HIron_Cat_0 days,0.06813358514774259,143.9
6,R3,PrefLang,PrefLang_Hindi,FG_HIron_Cat_0 days,0.17457649426752792,23.5
7,R3,Rural,Rural_Rural,FG_HIron_Cat_0 days,0.06438405184796026,280.3
8,R3,Rural,Rural_Urban,FG_HIron_Cat_0 days,0.0796468252735873,138.7
9,R3,HHHSex,HHHSex_Female,FG_HIron_Cat_0 days,0.07308420105279598,71.7
10,R3,HHHSex,HHHSex_Male,FG_HIron_Cat_0 days,0.06868476127949064,347.3
11,R3,HH_04,HH_04_No,FG_HIron_Cat_0 days,0.07311019487278947,275.7
12,R3,HH_04,HH_04_Yes,FG_HIron_Cat_0 days,0.0623722067658417,143.3
13,R3,HH_Disabled,HH_Disabled_No,FG_HIron_Cat_0 days,0.059726314544875286,320.6
14,R3,HH_Disabled,HH_Disabled_Yes,FG_HIron_Cat_0 days,0.10105678324206965,98.4
15,R3,dep_ratio_cat,dep_ratio_cat_High,FG_HIron_Cat_0 days,0.06123715299599873,128.3
16,R3,dep_ratio_cat,dep_ratio_cat_Low,FG_HIron_Cat_0 days,0.09184755172157011,142.3
17,R3,dep_ratio_cat,dep_ratio_cat_Moderate,FG_HIron_Cat_0 days,0.055031458384737844,148.4
18,R3,HHHEdu,HHHEdu_None,FG_HIron_Cat_0 days,0.11428407315317335,9.3
19,R3,HHHEdu,HHHEdu_Primary,FG_HIron_Cat_0 days,0.10915809480065279,52.3
20,R3,HHHEdu,HHHEdu_Secondary,FG_HIron_Cat_0 days,0.04251698229893016,238.2
21,R3,HHHEdu,HHHEdu_Tertiary,FG_HIron_Cat_0 days,0.10772342693943356,113.2
22,R3,HHHEdu,HHHEdu_Vocational,FG_HIron_Cat_0 days,0.0,6.0
23,R3,HDwellCond,HDwellCond_Do not own but live for free,FG_HIron_Cat_0 days,0.1269735374678875,32.8
24,R3,HDwellCond,HDwellCond_Other,FG_HIron_Cat_0 days,0.2817728199668085,2.9
25,R3,HDwellCond,HDwellCond_Own,FG_HIron_Cat_0 days,0.05868626459397448,322.3
26,R3,HDwellCond,HDwellCond_Rent,FG_HIron_Cat_0 days,0.08520400496467755,61.0
27,R3,CARI_inc_cat,CARI_inc_cat_0,FG_HIron_Cat_0 days,0.0,1.1
28,R3,CARI_inc_cat,CARI_inc_cat_Informal,FG_HIron_Cat_0 days,0.11501183925078655,25.0
29,R3,CARI_inc_cat,CARI_inc_cat_None,FG_HIron_Cat_0 days,0.32777706099345627,3.1
30,R3,CARI_inc_cat,CARI_inc_cat_Regular,FG_HIron_Cat_0 days,0.06462385184442204,389.9
31,R3,HH_Inc_Reduced,HH_Inc_Reduced_No,FG_HIron_Cat_0 days,0.07928871171741313,238.4
32,R3,HH_Inc_Reduced,HH_Inc_Reduced_Yes,FG_HIron_Cat_0 days,0.05643795429774929,180.6
33,R3,HHFarm,HHFarm_No,FG_HIron_Cat_0 days,0.06918754628027282,331.6
34,R3,HHFarm,HHFarm_Yes,FG_HIron_Cat_0 days,0.07038367551226421,87.4
35,R3,HHIll,HHIll_No,FG_HIron_Cat_0 days,0.06331854301364274,264.3
36,R3,HHIll,HHIll_Yes,FG_HIron_Cat_0 days,0.07988807817886846,154.7
37,R3,Food_SRf1,Food_SRf1_Gift from family_friends,FG_HIron_Cat_0 days,0.0,1.0
38,R3,Food_SRf1,Food_SRf1_Market_grocery,FG_HIron_Cat_0 days,0.10374542606336574,203.5
39,R3,Food_SRf1,Food_SRf1_Other,FG_HIron_Cat_0 days,0.0,35.8
40,R3,Food_SRf1,Food_SRf1_Own production,FG_HIron_Cat_0 days,0.044665632645147474,178.7
41,R3,HHRemitt_YN,HHRemitt_YN_No,FG_HIron_Cat_0 days,0.042027578380954715,25.2
42,R3,HHRemitt_YN,HHRemitt_YN_None before COVID,FG_HIron_Cat_0 days,0.07432506519050526,322.2
43,R3,HHRemitt_YN,HHRemitt_YN_Yes,FG_HIron_Cat_0 days,0.057105288629213415,71.6
44,R3,HHBorrow,HHBorrow_No,FG_HIron_Cat_0 days,0.06768251974767989,398.5
45,R3,HHBorrow,HHBorrow_Yes,FG_HIron_Cat_0 days,0.1035690800690245,20.5
46,R3,Total,Total_Total,FG_HIron_Cat_1-6 days,0.8691704297159175,419.0
47,R3,Division,Division_Central/Eastern,FG_HIron_Cat_1-6 days,0.880286420576352,193.8
48,R3,Division,Division_Northern,FG_HIron_Cat_1-6 days,0.8744162775277572,67.2
49,R3,Division,Division_Western,FG_HIron_Cat_1-6 days,0.8533061826033596,158.0
50,R3,PrefLang,PrefLang_English,FG_HIron_Cat_1-6 days,0.8703413503295807,251.5
51,R3,PrefLang,PrefLang_Fijian,FG_HIron_Cat_1-6 days,0.874277608435399,143.9
52,R3,PrefLang,PrefLang_Hindi,FG_HIron_Cat_1-6 days,0.8254235057324723,23.5
53,R3,Rural,Rural_Rural,FG_HIron_Cat_1-6 days,0.8476235474514844,280.3
